player_id,name,pos,mins,min_per_app,shots,shot_rate_raw,shot_rate,on_target_rate,sot_per90,p_1plus_sot,p_2plus_sot
10381,Ibrahima Koné,FW,284.0,28.4,4.0,1.268,1.865,0.339,0.632,0.468,0.133
11907,Mohamed Daramy,FW,1684.0,62.4,33.0,1.764,1.864,0.339,0.632,0.468,0.132
13940,Gabriele Piccinini,MF,825.0,33.0,19.0,2.073,1.864,0.339,0.632,0.468,0.132
8644,Eliot Matazo,FW,140.0,15.6,1.0,0.643,1.862,0.339,0.631,0.468,0.132
4937,Miha Zajc,MF,198.0,10.4,6.0,2.727,1.861,0.339,0.631,0.468,0.132
7406,Sory Kaba,FW,721.0,42.4,13.0,1.623,1.86,0.339,0.63,0.468,0.132
13626,Quentin Ndjantou,MF,344.0,34.4,9.0,2.355,1.858,0.339,0.63,0.467,0.132
11779,César Gelabert,FW,771.0,48.2,14.0,1.634,1.858,0.339,0.63,0.467,0.132
5041,Benito Ramírez,DF,762.0,19.5,20.0,2.362,1.854,0.339,0.628,0.466,0.131
8685,Mohamed Ali-Cho,FW,4466.0,56.5,90.0,1.814,1.853,0.339,0.628,0.466,0.131
14052,Pathé Mboup,MF,1028.0,36.7,23.0,2.014,1.85,0.339,0.627,0.466,0.131
6420,Romain Faivre,FW,2966.0,57.0,59.0,1.79,1.849,0.339,0.627,0.466,0.131
9718,Jamie Leweling,DF,5643.0,60.7,121.0,1.93,1.861,0.337,0.626,0.465,0.131
11035,Marquinhos,MF,147.0,21.0,5.0,3.061,1.872,0.334,0.626,0.465,0.131
11411,Damion Downs,FW,681.0,31.0,12.0,1.586,1.846,0.339,0.625,0.465,0.13
13361,Jones El Abdellaoui,DF,621.0,28.2,17.0,2.464,1.845,0.339,0.625,0.465,0.13
8645,Enzo Millot,FW,4145.0,69.1,83.0,1.802,1.845,0.339,0.625,0.465,0.13
11208,Mateo Joseph,FW,1707.0,58.9,33.0,1.74,1.844,0.339,0.625,0.465,0.13
1109,Lucas Ocampos,DF,3114.0,84.2,68.0,1.965,1.842,0.339,0.624,0.464,0.13
6691,Dejan Kulusevski,FW,5178.0,76.1,104.0,1.808,1.842,0.339,0.624,0.464,0.13
12780,Mehdi Taremi,FW,781.0,30.0,14.0,1.613,1.842,0.339,0.624,0.464,0.13
11362,Facundo Buonanotte,FW,2983.0,48.1,59.0,1.78,1.84,0.339,0.624,0.464,0.13
8696,Pape Alassane Gueye,MF,5291.0,66.1,110.0,1.871,1.84,0.339,0.623,0.464,0.13
13969,Nikola Stulic,FW,1713.0,50.4,33.0,1.734,1.839,0.339,0.623,0.464,0.13
4951,Grigoris Kastanos,DF,2387.0,40.5,53.0,1.998,1.838,0.339,0.623,0.464,0.13
1144,Seko Fofana,MF,1504.0,53.7,33.0,1.975,1.861,0.334,0.622,0.463,0.129
11805,Simon Elisor,FW,785.0,56.1,14.0,1.605,1.835,0.339,0.622,0.463,0.129
5298,Arne Maier,MF,1876.0,36.8,40.0,1.919,1.832,0.339,0.621,0.462,0.129
11801,Benjamin Tetteh,FW,247.0,20.6,3.0,1.093,1.831,0.339,0.62,0.462,0.129
7052,Wout Weghorst,FW,2019.0,72.1,39.0,1.738,1.829,0.339,0.62,0.462,0.128
790,Nathan Redmond,FW,100.0,8.3,0.0,0.0,1.829,0.339,0.62,0.462,0.128
13718,Eliezer Mayenda,FW,740.0,37.0,13.0,1.581,1.828,0.339,0.62,0.462,0.128
6449,Chris Führich,DF,6446.0,64.5,135.0,1.885,1.826,0.339,0.619,0.461,0.128
13448,Daniel Fila,FW,495.0,49.5,8.0,1.455,1.826,0.339,0.619,0.461,0.128
1170,Gianluca Caprari,FW,1928.0,48.2,37.0,1.727,1.823,0.339,0.618,0.461,0.128
4932,Pietro Pellegri,FW,1139.0,32.5,21.0,1.659,1.822,0.339,0.617,0.461,0.128
7649,Younes Namli,FW,300.0,25.0,4.0,1.2,1.82,0.339,0.617,0.46,0.127
13358,Thiago Almada,FW,2261.0,52.6,44.0,1.751,1.832,0.337,0.617,0.46,0.127
9789,Brian Brobbey,FW,1943.0,62.7,36.0,1.668,1.772,0.347,0.616,0.46,0.127
11356,Enzo Fernández,MF,8327.0,83.3,172.0,1.859,1.839,0.334,0.615,0.459,0.127
10746,Jaidon Anthony,FW,2930.0,73.2,57.0,1.751,1.815,0.339,0.615,0.459,0.127
10101,Carlos Martín,FW,1840.0,49.7,35.0,1.712,1.814,0.339,0.615,0.459,0.127
6084,Johannes Eggestein,FW,1890.0,70.0,36.0,1.714,1.814,0.339,0.615,0.459,0.127
262,Leonardo Bittencourt,MF,3142.0,43.0,65.0,1.862,1.812,0.339,0.614,0.459,0.127
11794,Antoine Joujou,FW,1645.0,33.6,31.0,1.696,1.811,0.339,0.614,0.459,0.126
13955,Jakub Piotrowski,MF,1702.0,51.6,36.0,1.904,1.811,0.339,0.614,0.459,0.126
1734,Sofiane Boufal,FW,1050.0,61.8,19.0,1.629,1.81,0.339,0.613,0.458,0.126
205,Mahmoud Dahoud,FW,1697.0,36.9,32.0,1.697,1.809,0.339,0.613,0.458,0.126
1852,Ante Rebic,FW,753.0,27.9,13.0,1.554,1.807,0.339,0.612,0.458,0.126
13755,Mário Sauer,MF,611.0,24.4,14.0,2.062,1.807,0.339,0.612,0.458,0.126
13580,Mikel Goti,MF,64.0,16.0,3.0,4.219,1.802,0.339,0.611,0.457,0.125
500,Alex Iwobi,DF,7894.0,79.7,162.0,1.847,1.8,0.339,0.61,0.457,0.125
9061,Pontus Almqvist,FW,3659.0,50.8,71.0,1.746,1.799,0.339,0.61,0.457,0.125
11800,Arthur Atta,FW,4713.0,58.9,92.0,1.757,1.798,0.339,0.609,0.456,0.125
9523,Andy Diouf,FW,4165.0,52.7,81.0,1.75,1.797,0.339,0.609,0.456,0.125
12461,Toby Collyer,FW,159.0,26.5,1.0,0.566,1.795,0.339,0.608,0.456,0.125
12039,Bertug Yildirim,FW,1513.0,34.4,28.0,1.666,1.795,0.339,0.608,0.456,0.125
2401,Muniain,MF,567.0,28.4,13.0,2.063,1.794,0.339,0.608,0.456,0.125
8933,Marcos de Sousa,FW,1213.0,55.1,22.0,1.632,1.794,0.339,0.608,0.455,0.124
9071,Matteo Cancellieri,DF,4965.0,53.4,103.0,1.867,1.793,0.339,0.608,0.455,0.124
3536,Jean-Victor Makengo,FW,2318.0,55.2,44.0,1.708,1.793,0.339,0.608,0.455,0.124
13047,Coba da Costa,MF,1321.0,40.0,28.0,1.908,1.792,0.339,0.607,0.455,0.124
6396,Jordi Mboula,FW,311.0,28.3,4.0,1.158,1.791,0.339,0.607,0.455,0.124
8500,Víctor García,FW,1065.0,50.7,19.0,1.606,1.791,0.339,0.607,0.455,0.124
6421,Brahim Diaz,FW,4159.0,45.2,81.0,1.753,1.799,0.337,0.606,0.454,0.124
2217,Antonio Sanabria,FW,4398.0,51.1,85.0,1.739,1.785,0.339,0.605,0.454,0.123
10884,Álvaro Aguado,MF,421.0,26.3,10.0,2.138,1.783,0.339,0.604,0.453,0.123
7230,Emile Smith-Rowe,MF,4359.0,51.9,88.0,1.817,1.783,0.339,0.604,0.453,0.123
14421,Samuele Inácio,MF,371.0,53.0,9.0,2.183,1.782,0.339,0.604,0.453,0.123
11857,Nikola Dovedan,MF,624.0,29.7,14.0,2.019,1.781,0.339,0.603,0.453,0.123
11753,Oumar Diakité,FW,3297.0,61.1,63.0,1.72,1.781,0.339,0.603,0.453,0.123
10878,Sandi Lovric,MF,4870.0,61.6,98.0,1.811,1.781,0.339,0.603,0.453,0.123
13930,Semih Kiliçsoy,FW,973.0,44.2,17.0,1.572,1.779,0.339,0.603,0.453,0.123
3749,Jonathan Bamba,FW,2847.0,73.0,54.0,1.707,1.778,0.339,0.602,0.453,0.123
10734,Jens Stage,MF,7055.0,81.1,141.0,1.799,1.778,0.339,0.602,0.453,0.123
13604,Prosper Peter,FW,1278.0,41.2,23.0,1.62,1.778,0.339,0.602,0.453,0.123
12601,Darryl Bakola,MF,170.0,10.6,5.0,2.647,1.777,0.339,0.602,0.452,0.123
13172,Adrian Benedyczak,FW,671.0,29.2,11.0,1.475,1.777,0.339,0.602,0.452,0.123
13349,Lorenzo Venturino,MF,373.0,20.7,9.0,2.172,1.776,0.339,0.602,0.452,0.123
7768,Mason Mount,MF,2148.0,39.8,44.0,1.844,1.775,0.339,0.602,0.452,0.122
675,Jack Grealish,FW,3309.0,55.2,63.0,1.714,1.775,0.339,0.601,0.452,0.122
13200,Fernando López,FW,2044.0,47.5,38.0,1.673,1.773,0.339,0.601,0.452,0.122
10857,Pablo Ibáñez,MF,4690.0,47.9,94.0,1.804,1.773,0.339,0.601,0.452,0.122
13018,Dani de Wit,FW,1131.0,41.9,20.0,1.592,1.772,0.339,0.6,0.451,0.122
5743,Randal Kolo Muani,FW,4640.0,55.2,89.0,1.726,1.77,0.339,0.6,0.451,0.122
5727,Gauthier Hein,FW,2355.0,81.2,44.0,1.682,1.769,0.339,0.599,0.451,0.122
2106,Munir,FW,3373.0,53.5,64.0,1.708,1.769,0.339,0.599,0.451,0.122
1468,Gregoire Defrel,FW,728.0,36.4,12.0,1.484,1.767,0.339,0.599,0.45,0.121
2266,Saúl Ñíguez,MF,2877.0,49.6,58.0,1.814,1.764,0.339,0.598,0.45,0.121
672,Jordan Ayew,FW,4251.0,64.4,81.0,1.715,1.764,0.339,0.598,0.45,0.121
6827,Bobby Reid,FW,2160.0,38.6,40.0,1.667,1.763,0.339,0.597,0.45,0.121
7908,Marshall Munetsi,FW,6808.0,77.4,131.0,1.732,1.762,0.339,0.597,0.45,0.121
10895,Dany Mota,FW,4205.0,64.7,80.0,1.712,1.762,0.339,0.597,0.45,0.121
7867,Robert Skov,DF,2354.0,54.7,50.0,1.912,1.761,0.339,0.597,0.449,0.121
6651,Grady Diangana,FW,937.0,46.8,16.0,1.537,1.76,0.339,0.596,0.449,0.121
7549,Abel Ruiz,FW,1551.0,48.5,28.0,1.625,1.759,0.339,0.596,0.449,0.121
6980,Francesco Caputo,FW,1297.0,61.8,23.0,1.596,1.757,0.339,0.596,0.449,0.12
9707,Silvère Ganvoula,FW,324.0,46.3,4.0,1.111,1.757,0.339,0.596,0.449,0.12
13934,Martin Baturina,FW,1579.0,54.4,28.0,1.596,1.734,0.343,0.595,0.449,0.12
12776,Jeff Ekhator,FW,1657.0,30.7,30.0,1.629,1.756,0.339,0.595,0.448,0.12
2248,Casemiro,MF,6174.0,74.4,122.0,1.778,1.755,0.339,0.595,0.448,0.12
2249,James Rodríguez,MF,127.0,21.2,4.0,2.835,1.744,0.341,0.595,0.448,0.12
11322,Viktor Tsygankov,FW,6737.0,75.7,129.0,1.723,1.755,0.339,0.595,0.448,0.12
11921,Filip Stojilkovic,FW,787.0,41.4,13.0,1.487,1.754,0.339,0.594,0.448,0.12
531,Michail Antonio,FW,2634.0,65.8,49.0,1.674,1.754,0.339,0.594,0.448,0.12
14131,Amine Sbaï,FW,1865.0,74.6,34.0,1.641,1.754,0.339,0.594,0.448,0.12
11754,Teddy Teuma,MF,2896.0,64.4,58.0,1.802,1.754,0.339,0.594,0.448,0.12
2252,Borja Mayoral,FW,4329.0,64.6,82.0,1.705,1.753,0.339,0.594,0.448,0.12
13737,Mathys de Carvalho,MF,279.0,25.4,7.0,2.258,1.753,0.339,0.594,0.448,0.12
8001,Takefusa Kubo,FW,6092.0,67.7,117.0,1.728,1.763,0.337,0.593,0.448,0.12
553,Anthony Martial,FW,430.0,33.1,6.0,1.256,1.75,0.339,0.593,0.447,0.12
9860,Malik Tillman,MF,1681.0,58.0,34.0,1.82,1.739,0.341,0.593,0.447,0.119
12084,Martín Payero,MF,4656.0,58.9,92.0,1.778,1.748,0.339,0.592,0.447,0.119
12801,Osame Sahraoui,MF,1722.0,35.9,35.0,1.829,1.748,0.339,0.592,0.447,0.119
13996,Tani Oluwaseyi,FW,949.0,33.9,16.0,1.517,1.743,0.339,0.591,0.446,0.119
14337,Youssoupha Niang,MF,179.0,17.9,5.0,2.514,1.743,0.339,0.591,0.446,0.119
11920,Braydon Manu,MF,179.0,44.8,5.0,2.514,1.743,0.339,0.591,0.446,0.119
9969,Teun Koopmeiners,FW,6442.0,67.8,124.0,1.732,1.764,0.334,0.59,0.446,0.119
7330,Uros Racic,MF,800.0,36.4,17.0,1.912,1.741,0.339,0.59,0.446,0.119
13924,Emir Sahiti,FW,124.0,62.0,0.0,0.0,1.74,0.339,0.59,0.446,0.119
9209,Theo Corbeanu,MF,180.0,20.0,5.0,2.5,1.739,0.339,0.589,0.445,0.118
3259,Adam Ounas,MF,388.0,22.8,9.0,2.088,1.736,0.339,0.588,0.445,0.118
13873,Nicolae Stanciu,MF,181.0,45.2,5.0,2.486,1.735,0.339,0.588,0.445,0.118
13364,Diego Gómez,FW,2673.0,55.7,51.0,1.717,1.791,0.328,0.587,0.444,0.118
4773,Benjamin Bourigeaud,DF,2552.0,77.3,53.0,1.869,1.733,0.339,0.587,0.444,0.118
9415,Jaden Philogene-Bidace,DF,787.0,35.8,19.0,2.173,1.733,0.339,0.587,0.444,0.118
14132,Djibirin Harouna,MF,286.0,19.1,7.0,2.203,1.731,0.339,0.587,0.444,0.118
5733,Houssem Aouar,FW,743.0,46.4,12.0,1.454,1.743,0.337,0.587,0.444,0.118
11956,Paulo Azzi,DF,1360.0,43.9,30.0,1.985,1.731,0.339,0.587,0.444,0.118
3264,Mauro Arambarri,MF,6270.0,79.4,122.0,1.751,1.73,0.339,0.586,0.444,0.117
9931,Lovro Majer,FW,3875.0,55.4,72.0,1.672,1.729,0.339,0.586,0.443,0.117
7912,Eljif Elmas,FW,3407.0,46.7,63.0,1.664,1.729,0.339,0.586,0.443,0.117
5761,Youssef Maziz,MF,131.0,65.5,4.0,2.748,1.728,0.339,0.585,0.443,0.117
6415,Nikolas Nartey,FW,1275.0,44.0,22.0,1.553,1.726,0.339,0.585,0.443,0.117
8920,Dilane Bakwa,DF,5381.0,69.0,107.0,1.79,1.726,0.339,0.585,0.443,0.117
9882,Dennis Johnsen,FW,390.0,35.5,5.0,1.154,1.723,0.339,0.584,0.442,0.117
10366,Albert Gudmundsson,FW,6608.0,71.8,124.0,1.689,1.723,0.339,0.584,0.442,0.117
13966,Martijn Kaars,FW,1331.0,45.9,23.0,1.555,1.722,0.339,0.584,0.442,0.117
8989,Ansgar Knauff,DF,5084.0,57.1,101.0,1.788,1.721,0.339,0.583,0.442,0.116
9344,Viktor Kovalenko,MF,656.0,28.5,14.0,1.921,1.72,0.339,0.583,0.442,0.116
11900,Lucas Beltrán,FW,5054.0,54.9,94.0,1.674,1.718,0.339,0.582,0.441,0.116
13991,Jan Virgili,FW,1807.0,58.3,32.0,1.594,1.718,0.339,0.582,0.441,0.116
1493,Andrea Petagna,FW,1336.0,43.1,23.0,1.549,1.717,0.339,0.582,0.441,0.116
12752,Sammie Szmodics,MF,1025.0,51.2,21.0,1.844,1.717,0.339,0.582,0.441,0.116
9645,Jim Allevinah,DF,3839.0,60.9,77.0,1.805,1.716,0.339,0.582,0.441,0.116
10209,Jofre Carreras,DF,3107.0,49.3,63.0,1.825,1.715,0.339,0.581,0.441,0.116
897,Juanmi,FW,1968.0,40.2,35.0,1.601,1.715,0.339,0.581,0.441,0.116
14393,Thiago Fernández,FW,919.0,54.1,15.0,1.469,1.714,0.339,0.581,0.441,0.116
10303,Jacopo Fazzini,FW,3178.0,44.8,58.0,1.643,1.714,0.339,0.581,0.44,0.116
9730,Patrick Wimmer,FW,4097.0,60.2,76.0,1.67,1.724,0.337,0.58,0.44,0.115
6638,Linton Maina,FW,2918.0,53.1,53.0,1.635,1.712,0.339,0.58,0.44,0.115
5595,Daniel James,DF,538.0,28.3,14.0,2.342,1.711,0.339,0.58,0.44,0.115
9524,Anthony Elanga,FW,6268.0,59.1,115.0,1.651,1.689,0.343,0.58,0.44,0.115
11268,David Ozoh,FW,133.0,14.8,0.0,0.0,1.709,0.339,0.579,0.44,0.115
4419,Adam Armstrong,FW,2452.0,72.1,44.0,1.615,1.708,0.339,0.579,0.439,0.115
12017,Agustín Martegani,MF,717.0,39.8,15.0,1.883,1.705,0.339,0.578,0.439,0.115
14423,Philip Otele,FW,504.0,56.0,7.0,1.25,1.704,0.339,0.578,0.439,0.115
8205,Jan Thielmann,DF,3192.0,66.5,64.0,1.805,1.7,0.339,0.576,0.438,0.114
10716,Manor Solomon,FW,1195.0,44.3,20.0,1.506,1.699,0.339,0.576,0.438,0.114
11401,Haissem Hassan,FW,1937.0,51.0,34.0,1.58,1.699,0.339,0.576,0.438,0.114
11055,Rasmus Højlund,FW,7026.0,74.0,130.0,1.665,1.698,0.339,0.575,0.438,0.114
11407,Edan Diop,FW,137.0,13.7,0.0,0.0,1.696,0.339,0.575,0.437,0.114
1134,Mario Pasalic,FW,5934.0,58.8,110.0,1.668,1.707,0.337,0.575,0.437,0.114
10327,Chiquinho,MF,139.0,15.4,4.0,2.59,1.695,0.339,0.574,0.437,0.114
11855,Adrian Beck,FW,3431.0,43.4,62.0,1.626,1.694,0.339,0.574,0.437,0.113
12144,Bassirou N'Diaye,FW,138.0,27.6,0.0,0.0,1.692,0.339,0.573,0.436,0.113
2447,Fabián,MF,4238.0,59.7,81.0,1.72,1.691,0.339,0.573,0.436,0.113
8880,Matteo Tramoni,FW,1630.0,60.4,28.0,1.546,1.69,0.339,0.573,0.436,0.113
7350,Yangel Herrera,MF,5095.0,70.8,97.0,1.713,1.689,0.339,0.572,0.436,0.113
11080,Valentín Carboni,MF,1579.0,33.6,31.0,1.767,1.689,0.339,0.572,0.436,0.113
8392,Julian Justvan,FW,1046.0,58.1,17.0,1.463,1.688,0.339,0.572,0.436,0.113
2082,Youssef El-Arabi,FW,943.0,37.7,15.0,1.432,1.683,0.339,0.57,0.435,0.112
775,Andros Townsend,FW,1211.0,44.9,20.0,1.486,1.682,0.339,0.57,0.435,0.112
12094,Mike Trésor,FW,409.0,18.6,5.0,1.1,1.681,0.339,0.57,0.434,0.112
6884,Remi Oudin,FW,2124.0,50.6,37.0,1.568,1.68,0.339,0.569,0.434,0.112
8791,Ritsu Doan,FW,7590.0,79.9,139.0,1.648,1.68,0.339,0.569,0.434,0.112
12411,Junior Ndiaye,FW,410.0,27.3,5.0,1.098,1.679,0.339,0.569,0.434,0.112
13752,Gabin Bernardeau,MF,90.0,22.5,3.0,3.0,1.676,0.339,0.568,0.433,0.111
922,Andreas Pereira,MF,4819.0,68.8,91.0,1.7,1.675,0.339,0.568,0.433,0.111
11379,Selim Amallah,FW,1971.0,44.8,34.0,1.553,1.674,0.339,0.567,0.433,0.111
10027,Lewis Dobbin,MF,198.0,16.5,5.0,2.273,1.674,0.339,0.567,0.433,0.111
11634,Daniel Rodríguez,MF,37.0,37.0,2.0,4.865,1.673,0.339,0.567,0.433,0.111
532,Cheikhou Kouyaté,MF,199.0,16.6,5.0,2.261,1.671,0.339,0.566,0.432,0.111
8383,Faustino Anjorin,MF,1385.0,37.4,27.0,1.755,1.67,0.339,0.566,0.432,0.111
6756,Dwight McNeil,DF,5472.0,70.2,105.0,1.727,1.668,0.339,0.565,0.432,0.111
11071,Brian Ocampo,MF,201.0,15.5,5.0,2.239,1.664,0.339,0.564,0.431,0.11
5717,Amine Harit,FW,2366.0,57.7,41.0,1.56,1.663,0.339,0.564,0.431,0.11
8987,Lilian Egloff,MF,93.0,18.6,3.0,2.903,1.663,0.339,0.563,0.431,0.11
11905,Ignacio Miramón,MF,39.0,19.5,2.0,4.615,1.662,0.339,0.563,0.431,0.11
8191,Giovanni Reyna,MF,1251.0,22.7,24.0,1.727,1.64,0.343,0.563,0.43,0.11
2532,Amath Diedhiou,DF,728.0,26.0,17.0,2.102,1.66,0.339,0.562,0.43,0.11
10955,Alex Sala,MF,148.0,16.4,4.0,2.432,1.659,0.339,0.562,0.43,0.11
1958,Mattia Zaccagni,FW,6878.0,78.2,124.0,1.623,1.658,0.339,0.562,0.43,0.11
9466,Jon Ander Olasagasti,FW,2868.0,41.6,50.0,1.569,1.655,0.339,0.561,0.429,0.109
1089,Juan Cuadrado,DF,1494.0,28.7,31.0,1.867,1.654,0.339,0.56,0.429,0.109
9024,Yeremi Pino,FW,4784.0,62.1,85.0,1.599,1.651,0.339,0.559,0.429,0.109
8867,Adrián Bernabé,DF,4006.0,75.6,77.0,1.73,1.65,0.339,0.559,0.428,0.109
2358,Jonathan Viera,FW,1569.0,74.7,26.0,1.491,1.65,0.339,0.559,0.428,0.109
261,Julian Brandt,MF,6206.0,68.2,115.0,1.668,1.65,0.339,0.559,0.428,0.109
1809,Joaquín Correa,FW,1135.0,36.6,18.0,1.427,1.648,0.339,0.558,0.428,0.108
688,Ruben Loftus-Cheek,MF,4255.0,56.0,79.0,1.671,1.645,0.339,0.557,0.427,0.108
13881,Noa Lang,FW,645.0,35.8,9.0,1.256,1.645,0.339,0.557,0.427,0.108
10126,James McAtee,FW,2452.0,40.9,42.0,1.542,1.644,0.339,0.557,0.427,0.108
13866,Ilyas Ansah,FW,1960.0,59.4,33.0,1.515,1.644,0.339,0.557,0.427,0.108
10732,Jakub Kaminski,DF,4577.0,62.7,87.0,1.711,1.642,0.339,0.556,0.427,0.108
10751,Brenden Aaronson,FW,3720.0,55.5,65.0,1.573,1.641,0.339,0.556,0.426,0.108
6456,Callum Hudson-Odoi,FW,5922.0,65.8,105.0,1.596,1.639,0.339,0.555,0.426,0.107
8812,Sasa Kalajdzic,FW,474.0,27.9,6.0,1.139,1.658,0.334,0.555,0.426,0.107
13020,Bilal El Khannouss,MF,3896.0,68.4,72.0,1.663,1.636,0.339,0.554,0.425,0.107
11470,Niccolò Pisilli,MF,2469.0,45.7,46.0,1.677,1.633,0.339,0.554,0.425,0.107
755,Jamie Vardy,FW,5010.0,78.3,88.0,1.581,1.632,0.339,0.553,0.425,0.107
8856,Razvan Marin,MF,3189.0,50.6,59.0,1.665,1.632,0.339,0.553,0.425,0.107
12988,Sirlord Conteh,FW,1427.0,32.4,23.0,1.451,1.63,0.339,0.552,0.424,0.107
8584,Raul Moro,FW,2980.0,63.4,51.0,1.54,1.627,0.339,0.551,0.424,0.106
8912,Tommaso Pobega,MF,2924.0,50.4,54.0,1.662,1.626,0.339,0.551,0.424,0.106
10819,Khalil Fayad,FW,2041.0,47.5,34.0,1.499,1.626,0.339,0.551,0.424,0.106
4010,Luca Garritano,DF,474.0,39.5,12.0,2.278,1.625,0.339,0.551,0.423,0.106
11494,Justin-Noel Kalumba,FW,326.0,36.2,3.0,0.828,1.623,0.339,0.55,0.423,0.106
6049,Solly March,DF,752.0,39.6,17.0,2.035,1.623,0.339,0.55,0.423,0.106
8684,Fodé Doucouré,FW,1271.0,48.9,20.0,1.416,1.621,0.339,0.549,0.423,0.105
12002,Papa Amadou Diallo,FW,883.0,55.2,13.0,1.325,1.62,0.339,0.549,0.422,0.105
11803,Jean N'Guessan,MF,103.0,17.2,3.0,2.621,1.62,0.339,0.549,0.422,0.105
10295,Louis Mouton,MF,2994.0,53.5,55.0,1.653,1.619,0.339,0.549,0.422,0.105
7224,Boulaye Dia,FW,4611.0,58.4,80.0,1.561,1.618,0.339,0.548,0.422,0.105
11531,Unai Gómez,DF,3036.0,36.6,58.0,1.719,1.618,0.339,0.548,0.422,0.105
757,Jeffrey Schlupp,FW,1442.0,35.2,23.0,1.436,1.617,0.339,0.548,0.422,0.105
12995,Bojan Miovski,FW,942.0,52.3,14.0,1.338,1.616,0.339,0.547,0.422,0.105
12451,Djaoui Cissé,MF,2113.0,52.8,39.0,1.661,1.613,0.339,0.547,0.421,0.105
6241,Federico Valverde,DF,8731.0,82.4,164.0,1.691,1.654,0.33,0.546,0.421,0.105
10922,Rayan Raveloson,DF,705.0,54.2,16.0,2.043,1.61,0.339,0.546,0.42,0.104
11757,Hákon Haraldsson,FW,5588.0,67.3,97.0,1.562,1.61,0.339,0.545,0.42,0.104
11919,Fabian Schnellhardt,MF,218.0,21.8,5.0,2.064,1.607,0.339,0.545,0.42,0.104
5081,Edu Expósito,FW,3637.0,66.1,62.0,1.534,1.607,0.339,0.545,0.42,0.104
8761,Shon Weissman,FW,557.0,34.8,7.0,1.131,1.607,0.339,0.545,0.42,0.104
7265,Kephren Thuram,MF,6943.0,71.6,125.0,1.62,1.606,0.339,0.544,0.42,0.104
644,Erik Lamela,MF,443.0,34.1,9.0,1.828,1.605,0.339,0.544,0.42,0.104
13864,Cyriaque Irié,MF,331.0,33.1,7.0,1.903,1.605,0.339,0.544,0.419,0.104
6144,Sébastien Haller,FW,783.0,35.6,11.0,1.264,1.604,0.339,0.544,0.419,0.104
12389,Shavy Babicka,MF,1511.0,36.0,28.0,1.668,1.603,0.339,0.543,0.419,0.104
9966,Fabio Miretti,MF,3421.0,46.9,62.0,1.631,1.602,0.339,0.543,0.419,0.104
12938,Andu Kelati,MF,276.0,34.5,6.0,1.957,1.602,0.339,0.543,0.419,0.103
12024,Adson,MF,220.0,27.5,5.0,2.045,1.601,0.339,0.542,0.419,0.103
14290,Pablo,FW,844.0,60.3,12.0,1.28,1.598,0.339,0.541,0.418,0.103
13046,Lior Kasa,MF,221.0,27.6,5.0,2.036,1.598,0.339,0.541,0.418,0.103
2254,Mateo Kovacic,MF,3880.0,57.9,69.0,1.601,1.577,0.343,0.541,0.418,0.103
10994,Kristian Thorstvedt,FW,4889.0,74.1,85.0,1.565,1.618,0.334,0.541,0.418,0.103
9,Tobias Kempe,FW,1352.0,56.3,21.0,1.398,1.597,0.339,0.541,0.418,0.103
2301,Manu Trigueros,MF,278.0,19.9,6.0,1.942,1.596,0.339,0.541,0.418,0.103
11618,Samuel Amo-Ameyaw,DF,1337.0,37.1,27.0,1.818,1.594,0.339,0.54,0.417,0.103
13717,Chemsdine Talbi,FW,1556.0,55.6,25.0,1.446,1.615,0.334,0.54,0.417,0.103
5304,Mikel Merino,MF,5056.0,61.7,90.0,1.602,1.584,0.341,0.54,0.417,0.103
14584,Jesse Derry,MF,53.0,53.0,2.0,3.396,1.593,0.339,0.54,0.417,0.103
13530,Ange Tia,MF,166.0,27.7,4.0,2.169,1.593,0.339,0.54,0.417,0.103
9797,Dejan Ljubicic,MF,2088.0,80.3,38.0,1.638,1.592,0.339,0.54,0.417,0.102
11385,Yasin Ayari,MF,3895.0,61.8,69.0,1.594,1.571,0.343,0.539,0.417,0.102
12742,Peque,FW,2096.0,40.3,34.0,1.46,1.59,0.339,0.539,0.416,0.102
12000,Ibou Sané,FW,624.0,25.0,8.0,1.154,1.589,0.339,0.539,0.416,0.102
9406,Nathan Broadhead,MF,677.0,37.6,13.0,1.728,1.589,0.339,0.538,0.416,0.102
1946,Pepín,MF,224.0,22.4,5.0,2.009,1.588,0.339,0.538,0.416,0.102
11730,Anis Ben Slimane,MF,394.0,26.3,8.0,1.827,1.588,0.339,0.538,0.416,0.102
2547,Theo Hernández,DF,5502.0,84.6,101.0,1.652,1.597,0.337,0.538,0.416,0.102
7169,Moses Simon,FW,6526.0,78.6,112.0,1.545,1.586,0.339,0.538,0.416,0.102
9503,Kacper Urbanski,FW,1648.0,44.5,26.0,1.42,1.586,0.339,0.537,0.416,0.102
12013,Skelly Alvero,MF,794.0,28.4,15.0,1.7,1.583,0.339,0.537,0.415,0.101
6945,Youssouf Fofana,MF,7456.0,74.6,132.0,1.593,1.581,0.339,0.536,0.415,0.101
6118,Portu,FW,2396.0,32.8,39.0,1.465,1.58,0.339,0.535,0.415,0.101
9854,Kristjan Asllani,MF,2851.0,47.5,51.0,1.61,1.578,0.339,0.535,0.414,0.101
7910,Szymon Zurkowski,MF,969.0,53.8,18.0,1.672,1.578,0.339,0.535,0.414,0.101
5197,Achraf Hakimi,DF,5393.0,79.3,101.0,1.686,1.628,0.328,0.534,0.414,0.101
